Código del organismo;Nombre del organismo;Año informado;Trimestre informado;Total y Rango etario;Nº Mujeres;% Mujeres;Nº Hombres;% Hombres;Total
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Total Militantes;60.180;53,92%;51.425;46,08%;111.605
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;14 a 17 años;S/I;0,00%;S/I;0,00%;S/I
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;18 a 19 años;204;49,76%;206;50,24%;410
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;20 a 24 años;1.280;49,55%;1.303;50,45%;2.583
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;25 a 29 años;2.064;49,56%;2.101;50,44%;4.165
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;30 a 34 años;2.145;47,54%;2.367;52,46%;4.512
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;35 a 39 años;2.401;48,90%;2.509;51,10%;4.910
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;40 a 44 años;2.951;48,86%;3.089;51,14%;6.040
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;45 a 49 años;5.583;50,89%;5.387;49,11%;10.970
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;50 a 54 años;7.974;52,91%;7.098;47,09%;15.072
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;55 a 59 años;7.838;53,66%;6.770;46,34%;14.608
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;60 a 64 años;7.232;54,73%;5.983;45,27%;13.215
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;65 a 69 años;5.799;55,50%;4.650;44,50%;10.449
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;70 a 74 años;5.023;56,66%;3.842;43,34%;8.865
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;75 a 79 años;3.937;59,35%;2.696;40,65%;6.633
PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;80 a más años;5.749;62,67%;3.424;37,33%;9.173
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;Total Militantes;62609;54,02;53280;45,98;115889
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;14 a 17 años;0;0;0;0;0
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;18 a 19 años;176;49,72;178;50,28;354
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;20 a 24 años;1460;50,73;1418;49,27;2878
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;25 a 29 años;2396;49,85;2410;50,15;4806
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;30 a 34 años;2512;47,89;2733;52,11;5245
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;35 a 39 años;2819;49,8;2842;50,2;5661
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;40 a 44 años;3101;48,73;3262;51,27;6363
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;45 a 49 años;5078;50,77;4924;49,23;10002
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;50 a 54 años;8155;53,17;7182;46,83;15337
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;55 a 59 años;8201;53,67;7078;46,33;15279
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;60 a 64 años;7529;54,75;6222;45,25;13751
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;65 a 69 años;6093;55,88;4811;44,12;10904
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;70 a 74 años;5251;56,32;4073;43,68;9324
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;75 a 79 años;4055;59,54;2755;40,46;6810
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;80 a más años;5783;63,03;3392;36,97;9175
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;Total Militantes;62339;54,05;52985;45,94;115324
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;14 a 17 años;0;0;0;0;0
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;18 a 19 años;123;48,8;129;51,19;252
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;20 a 24 años;1423;51,42;1344;48,57;2767
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;25 a 29 años;2323;49,6;2360;50,39;4683
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;30 a 34 años;2509;47,8;2739;52,19;5248
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;35 a 39 años;2810;49,93;2817;50,06;5627
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;40 a 44 años;3044;48,76;3198;51,23;6242
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;45 a 49 años;4836;50,45;4749;49,54;9585
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;50 a 54 años;8132;53,16;7163;46,83;15295
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;55 a 59 años;8200;53,68;7073;46,31;15273
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;60 a 64 años;7558;54,67;6266;45,33;13824
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;65 a 69 años;6137;55,98;4825;44,02;10962
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;70 a 74 años;5281;56,24;4109;43,76;9390
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;75 a 79 años;4124;59,63;2792;40,37;6916
PP028;Partido Renovación Nacional (RN);2018;Jul - Sep;80 a más años;5839;63,06;3421;36,94;9260
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;Total Militantes;59640;53,9;50891;46,1;110.531
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;14 a 17 años;0;0;0;0;0
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;18 a 19 años;154;0,1;164;0,1;318
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;20 a 24 años;1227;1,1;1245;1,1;2.472
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;25 a 29 años;1998;1,8;2040;1,8;4.038
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;30 a 34 años;2128;1,9;2307;2,1;4.435
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;35 a 39 años;2369;2,1;2483;2,2;4.852
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;40 a 44 años;2878;2,6;3037;2,7;5.915
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;45 a 49 años;5303;4,8;5171;4,7;10.474
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;50 a 54 años;7933;7,2;6995;6,3;14.928
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;55 a 59 años;7794;7,1;6790;6,1;14.584
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;60 a 64 años;7267;6,6;5992;5,4;13.259
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;65 a 69 años;5798;5,2;4663;4,2;10.461
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;70 a 74 años;5046;4,6;3861;3,5;8.907
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;75 a 79 años;3971;3,6;2717;2,5;6.688
PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;80 a más años;5774;5,2;3426;3,1;9.200
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;Total Militantes;4717;47,42;5230;52,64;9.947
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;14 a 17 años;0;0,00;0;0,00;0
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;18 a 19 años;216;2,17;192;1,93;408
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;20 a 24 años;668;6,72;872;8,77;1540
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;25 a 29 años;993;9,98;1239;12,46;2232
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;30 a 34 años;847;8,52;906;9,11;1753
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;35 a 39 años;612;6,15;674;6,78;1286
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;40 a 44 años;396;3,98;465;4,67;861
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;45 a 49 años;205;2,06;258;2,59;463
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;50 a 54 años;267;2,68;180;1,81;447
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;55 a 59 años;201;2,02;166;1,67;367
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;60 a 64 años;140;1,41;139;1,40;279
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;65 a 69 años;78;0,78;80;0,80;158
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;70 a 74 años;53;0,53;44;0,44;97
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;75 a 79 años;28;0,28;15;0,15;43
PP029;Partido Revolución Democrática (RD);2016;Oct - Dic;80 a más años;13;0,13;6;0,06;19
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;Total Militantes;4.736;47,26;5.286;52,74;10.022
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;14 a 17 años;0;0;0;0;0
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;18 a 19 años;174;1,74;156;1,56;331
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;20 a 24 años;677;6,76;864;8,62;1.541
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;25 a 29 años;984;9,81;1.238;12,35;2.221
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;30 a 34 años;865;8,63;938;9,36;1.802
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;35 a 39 años;629;6,28;697;6,96;1.327
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;40 a 44 años;403;4,03;476;4,75;880
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;45 a 49 años;216;2,16;265;2,65;482
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;50 a 54 años;259;2,59;192;1,91;451
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;55 a 59 años;210;2,10;165;1,65;375
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;60 a 64 años;146;1,45;141;1,41;287
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;65 a 69 años;81;0,81;84;0,84;165
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;70 a 74 años;52;0,52;46;0,46;98
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;75 a 79 años;23;0,23;12;0,12;35
PP029;Partido Revolución Democrática (RD);2017;Ene - Mar;80 a más años;16;0,16;12;0,12;28
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;Total Militantes;19.782;50,8;19.150;49,2;38.932
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;14 a 17 años;30;0,1;16;0,0;46
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;18 a 19 años;1.104;2,8;974;2,5;2.078
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;20 a 24 años;3.653;9,4;3.534;9,1;7.187
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;25 a 29 años;3.886;10,0;4.064;10,4;7.950
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;30 a 34 años;3.024;7,8;3.139;8,1;6.163
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;35 a 39 años;2.132;5,5;2.348;6,0;4.480
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;40 a 44 años;1.475;3,8;1.591;4,1;3.066
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;45 a 49 años;1.052;2,7;957;2,5;2.009
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;50 a 54 años;1.042;2,7;798;2,0;1.840
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;55 a 59 años;951;2,4;628;1,6;1.579
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;60 a 64 años;615;1,6;478;1,2;1.093
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;65 a 69 años;407;1,0;301;0,8;708
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;70 a 74 años;214;0,5;187;0,5;401
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;75 a 79 años;112;0,3;90;0,2;202
PP029;Partido Revolución Democrática (RD);2017;Abr-Jun;80 a más años;85;0,2;45;0,1;130
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;Total Militantes;20.409;50,9;19.667;49,1;40.076
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;14 a 17 a?os;-;0,0;-;0,0;0
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;18 a 19 a?os;1.027;2,6;869;2,2;1.896
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;20 a 24 a?os;3.780;9,4;3.624;9,0;7.404
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;25 a 29 a?os;3.980;9,9;4.182;10,4;8.162
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;30 a 34 a?os;3.154;7,9;3.242;8,1;6.396
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;35 a 39 a?os;2.267;5,7;2.442;6,1;4.709
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;40 a 44 a?os;1.520;3,8;1.652;4,1;3.172
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;45 a 49 a?os;1.100;2,7;999;2,5;2.099
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;50 a 54 a?os;1.068;2,7;832;2,1;1.900
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;55 a 59 a?os;1.002;2,5;659;1,6;1.661
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;60 a 64 a?os;646;1,6;490;1,2;1.136
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;65 a 69 a?os;429;1,1;325;0,8;754
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;70 a 74 a?os;226;0,6;197;0,5;423
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;75 a 79 a?os;126;0,3;105;0,3;231
PP029;Partido Revolución Democrática (RD);2017;Jul - Sep;80 a más a?os;84;0,2;49;0,1;133
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;Total Militantes;20.102;50,8;19.442;49,2;39.544
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;14 a 17 a?os;-;0,0;-;0,0;0
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;18 a 19 a?os;758;1,9;657;1,7;1.415
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;20 a 24 a?os;3.746;9,5;3.533;8,9;7.279
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;25 a 29 a?os;3.872;9,8;4.124;10,4;7.996
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;30 a 34 a?os;3.193;8,1;3.270;8,3;6.463
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;35 a 39 a?os;2.291;5,8;2.471;6,2;4.762
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;40 a 44 a?os;1.518;3,8;1.677;4,2;3.195
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;45 a 49 a?os;1.102;2,8;1.018;2,6;2.120
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;50 a 54 a?os;1.053;2,7;829;2,1;1.882
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;55 a 59 a?os;1.017;2,6;674;1,7;1.691
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;60 a 64 a?os;657;1,7;502;1,3;1.159
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;65 a 69 a?os;443;1,1;325;0,8;768
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;70 a 74 a?os;235;0,6;201;0,5;436
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;75 a 79 a?os;131;0,3;109;0,3;240
PP029;Partido Revolución Democrática (RD);2017;Oct - Dic;80 a más a?os;86;0,2;52;0,1;138
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;Total Militantes;21.027;51;20.488;49;41.515
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;14 a 17 años;-;-;-;-;-
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;18 a 19 años;675;2;589;1;1.264
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;20 a 24 años;4.118;10;3.909;9;8.027
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;25 a 29 años;4.079;10;4.369;11;8.448
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;30 a 34 años;3.292;8;3.451;8;6.743
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;35 a 39 años;2.362;6;2.545;6;4.907
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;40 a 44 años;1.592;4;1.719;4;3.311
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;45 a 49 años;1.159;3;1.074;3;2.233
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;50 a 54 años;1.057;3;844;2;1.901
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;55 a 59 años;1.068;3;717;2;1.785
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;60 a 64 años;700;2;527;1;1.227
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;65 a 69 años;452;1;349;1;801
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;70 a 74 años;248;1;215;1;463
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;75 a 79 años;136;0;124;0;260
PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;80 a más años;89;0;56;0;145
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;Total Militantes;21.527;51;20.898;49;42.425
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;14 a 17 años;-;-;-;-;-
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;18 a 19 años;558;1;463;1;1.021
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;20 a 24 años;4.212;10;3.996;9;8.208
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;25 a 29 años;4.158;10;4.383;10;8.541
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;30 a 34 años;3.385;8;3.566;8;6.951
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;35 a 39 años;2.471;6;2.620;6;5.091
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;40 a 44 años;1.683;4;1.810;4;3.493
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;45 a 49 años;1.185;3;1.115;3;2.300
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;50 a 54 años;1.070;3;864;2;1.934
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;55 a 59 años;1.108;3;759;2;1.867
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;60 a 64 años;720;2;545;1;1.265
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;65 a 69 años;477;1;378;1;855
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;70 a 74 años;268;1;210;0;478
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;75 a 79 años;136;0;129;0;265
PP029;Partido Revolución Democrática (RD);2018;Abr - Jun;80 a más años;96;0;60;0;156
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;Total Militantes;21.543;51;20.879;49;42.422
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;14 a 17 años;-;-;-;-;-
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;18 a 19 años;412;1;334;1;746
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;20 a 24 años;4.177;10;3.938;9;8.115
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;25 a 29 años;4.167;10;4.379;10;8.546
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;30 a 34 años;3.433;8;3.596;8;7.029
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;35 a 39 años;2.527;6;2.686;6;5.213
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;40 a 44 años;1.687;4;1.815;4;3.502
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;45 a 49 años;1.218;3;1.157;3;2.375
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;50 a 54 años;1.061;3;856;2;1.917
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;55 a 59 años;1.111;3;759;2;1.870
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;60 a 64 años;741;2;566;1;1.307
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;65 a 69 años;489;1;381;1;870
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;70 a 74 años;275;1;212;0;487
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;75 a 79 años;147;0;137;0;284
PP029;Partido Revolución Democrática (RD);2018;Jul - Sep;80 a más años;98;0;63;0;161
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;Total Militantes;21.552;50,8;20.817;49,2;42.369
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;14 a 17 años;-;0,0;-;0,0;-
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;18 a 19 años;237;1,0;184;0,8;421
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;20 a 24 años;4.153;9,8;3.847;9,3;8.000
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;25 a 29 años;4.132;9,8;4.334;10,3;8.466
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;30 a 34 años;3.508;8,1;3.653;8,5;7.161
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;35 a 39 años;2.564;6,0;2.737;6,3;5.301
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;40 a 44 años;1.709;4,0;1.842;4,3;3.551
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;45 a 49 años;1.258;2,9;1.201;2,7;2.459
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;50 a 54 años;1.057;2,5;866;2,0;1.923
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;55 a 59 años;1.122;2,6;769;1,8;1.891
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;60 a 64 años;771;1,7;564;1,3;1.335
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;65 a 69 años;501;1,2;392;0,9;893
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;70 a 74 años;289;0,6;221;0,5;510
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;75 a 79 años;148;0,3;137;0,3;285
PP029;Partido Revolución Democrática (RD);2018;Oct - Dic;80 a más años;103;0,2;70;0,1;173
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;Total Militantes;21.587;51,0;20.774;49,0;42.361
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;14 a 17 años;-;-;-;-;-
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;18 a 19 años;119;0,3;73;0,2;192
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;20 a 24 años;4.137;9,8;3.806;9,0;7.943
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;25 a 29 años;4.095;9,7;4.319;10,2;8.414
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;30 a 34 años;3.586;8,5;3.679;8,7;7.265
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;35 a 39 años;2.600;6,1;2.760;6,5;5.360
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;40 a 44 años;1.712;4,0;1.851;4,4;3.563
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;45 a 49 años;1.295;3,1;1.217;2,9;2.512
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;50 a 54 años;1.060;2,5;873;2,1;1.933
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;55 a 59 años;1.127;2,7;789;1,9;1.916
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;60 a 64 años;787;1,9;566;1,3;1.353
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;65 a 69 años;498;1,2;398;0,9;896
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;70 a 74 años;309;0,7;230;0,5;539
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;75 a 79 años;153;0,4;141;0,3;294
PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;80 a más años;109;0,3;72;0,2;181
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Total Militantes;21.508;51,0;20.691;49,0;42.199
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;14 a 17 años;-;-;-;-;-
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;18 a 19 años;91;0,2;62;0,1;153
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;20 a 24 años;3.979;9,4;3.623;8,6;7.602
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;25 a 29 años;4.115;9,8;4.325;10,2;8.440
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;30 a 34 años;3.576;8,5;3.715;8,8;7.291
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;35 a 39 años;2.643;6,3;2.762;6,5;5.405
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;40 a 44 años;1.725;4,1;1.858;4,4;3.583
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;45 a 49 años;1.311;3,1;1.246;3,0;2.557
