idcaso;IDInstitucion,;Institucion
24645;33593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TRANSPORTES"
24646;195b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PORVENIR"
24647;0d593745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA"
24648;3d583745-a109-e211-b576-00155d01e500;"CORPORACIÓN DE ASISTENCIA JUDICIAL DE LA REGIÓN DE VALPARAÍSO"
24649;ef5f3745-a109-e211-b576-00155d01e500;"HOSPITAL CLÍNICO DE NIÑOS ROBERTO DEL RÍO"
24650;fbe75c50-7403-e311-b120-00155d01e500;"FUNDACIÓN TODO CHILENTER"
24651;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24652;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24653;f75d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE LA ARAUCANÍA"
24654;e9583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD ARAUCANÍA NORTE"
24655;ab5e3745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DEL MEDIO AMBIENTE REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA"
24656;6f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LLANQUIHUE"
24657;79583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE VIALIDAD DEL MINISTERIO DE OBRAS PÚBLICAS"
24658;c5573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO"
24659;e35d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE ARICA – PARINACOTA"
24660;515b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE QUILPUÉ"
24661;515b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE QUILPUÉ"
24662;c15d3745-a109-e211-b576-00155d01e500;"SEREMI DE BIENES NACIONALES REGIÓN DE AYSÉN"
24663;85a5df45-4908-e411-8bec-00155d01e500;"SUBSECRETARÍA DEL DEPORTE"
24664;715b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RÍO BUENO"
24665;e35d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE ARICA – PARINACOTA"
24666;37593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TELECOMUNICACIONES"
24667;cf593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COMBARBALÁ"
24668;d7583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD VIÑA DEL MAR-QUILLOTA"
24669;55593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ALGARROBO"
24670;d5593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CONCÓN"
24671;5d5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RANCAGUA"
24672;b1583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SEGURIDAD SOCIAL"
24673;d3583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD COQUIMBO"
24674;fd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VIÑA DEL MAR"
24675;73593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE BULNES"
24676;0d5c3745-a109-e211-b576-00155d01e500;"ASTILLEROS Y MAESTRANZAS DE LA ARMADA"
24677;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
24678;0d583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE TARAPACÁ"
24679;85a5df45-4908-e411-8bec-00155d01e500;"SUBSECRETARÍA DEL DEPORTE"
24680;79593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CALAMA"
24681;c9593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COLINA"
24682;ab573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)"
24683;735a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LO BARNECHEA"
24684;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24685;755a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LO ESPEJO"
24686;55593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ALGARROBO"
24687;c95b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TALTAL"
24688;3f593745-a109-e211-b576-00155d01e500;"CONSEJO NACIONAL DE TELEVISIÓN (CNTV)"
24689;675b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RENCA"
24690;a95c3745-a109-e211-b576-00155d01e500;"GOBERNACIÓN PROVINCIAL DE EL LOA"
24691;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
24692;ff573745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA"
24693;b5603745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DEL MEDIO AMBIENTE"
24694;fd613745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE EVALUACIÓN SOCIAL"
24695;01583745-a109-e211-b576-00155d01e500;"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECAS"
24696;fd613745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE EVALUACIÓN SOCIAL"
24697;f35f3745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JOSÉ DE SANTIAGO"
24698;ff573745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA"
24699;c1583745-a109-e211-b576-00155d01e500;"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIOS DE SALUD (CENABAST)"
24700;51593745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DEL ADULTO MAYOR (SENAMA)"
24701;eb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE ADUANAS"
24702;55593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ALGARROBO"
24703;e75b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TUCAPEL"
24704;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24705;51583745-a109-e211-b576-00155d01e500;"ARMADA DE CHILE"
24706;51583745-a109-e211-b576-00155d01e500;"ARMADA DE CHILE"
24707;135b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PITRUFQUÉN"
24708;0d583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE TARAPACÁ"
24709;775a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LO PRADO"
24710;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24711;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24712;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24713;01603745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JOSÉ DE MELIPILLA"
24714;ed5d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE VALPARAÍSO"
24715;535c3745-a109-e211-b576-00155d01e500;"PODER JUDICIAL"
24716;eb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE ADUANAS"
24717;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
24718;ff573745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA"
24719;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24720;47603745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JUAN DE DIOS DE LA SERENA"
24721;ff5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VITACURA"
24722;11603745-a109-e211-b576-00155d01e500;"HOSPITAL DR. SÓTERO DEL RÍO"
24723;af5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN RAMÓN"
24724;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
24725;33593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TRANSPORTES"
24726;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24727;1b5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE POZO ALMONTE"
24728;4b593745-a109-e211-b576-00155d01e500;"CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA"
24729;875f3745-a109-e211-b576-00155d01e500;"CONSEJO PARA LA TRANSPARENCIA"
24730;315f3745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES REGIÓN METROPOLITANA DE SANTIAGO"
24731;fd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VIÑA DEL MAR"
24732;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
24733;dd593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COQUIMBO"
24734;f35d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DEL MAULE"
24735;6f583745-a109-e211-b576-00155d01e500;"DIRECCIÓN GENERAL DE OBRAS PÚBLICAS DEL MINISTERIO DE OBRAS PÚBLICAS"
24736;f1573745-a109-e211-b576-00155d01e500;"DIRECCIÓN NACIONAL DEL SERVICIO CIVIL"
24737;635c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN DE ARICA Y PARINACOTA"
24738;f5583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD AYSÉN"
24739;33593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TRANSPORTES"
24740;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24741;4f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA SERENA"
24742;af5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN RAMÓN"
24743;bd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SANTIAGO"
24744;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
24745;67583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE PREVISIÓN DE CARABINEROS DE CHILE (DIPRECA)"
24746;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24747;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
24748;67583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE PREVISIÓN DE CARABINEROS DE CHILE (DIPRECA)"
24749;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
24750;a95f3745-a109-e211-b576-00155d01e500;"PRESIDENCIA DE LA REPÚBLICA"
24751;915e3745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DEL MEDIO AMBIENTE REGIÓN DE TARAPACÁ"
24752;ff5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VITACURA"
24753;fb5d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE LOS LAGOS"
24754;cd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TENO"
24755;33593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TRANSPORTES"
24756;2f583745-a109-e211-b576-00155d01e500;"GENDARMERÍA DE CHILE"
24757;015f3745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE VIALIDAD REGIÓN DE LOS LAGOS"
24758;2f583745-a109-e211-b576-00155d01e500;"GENDARMERÍA DE CHILE"
24759;335a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE INDEPENDENCIA"
24760;f5573745-a109-e211-b576-00155d01e500;"UNIDAD DE ANÁLISIS FINANCIERO"
24761;01583745-a109-e211-b576-00155d01e500;"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECAS"
24762;67583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE PREVISIÓN DE CARABINEROS DE CHILE (DIPRECA)"
24763;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24764;8d5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LOS VILOS"
24765;875b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN BERNARDO"
24766;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24767;f35f3745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JOSÉ DE SANTIAGO"
24768;c1573745-a109-e211-b576-00155d01e500;"INSTITUTO ANTÁRTICO CHILENO (INACH)"
24769;01603745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JOSÉ DE MELIPILLA"
24770;9f5f3745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE PANGUIPULLI"
24771;1b603745-a109-e211-b576-00155d01e500;"HOSPITAL SAN MARTÍN DE QUILLOTA"
24772;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24773;075c3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ZAPALLAR"
24774;75593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CABILDO"
24775;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
24776;a15b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN MIGUEL"
24777;6f5c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO"
24778;4f3caa29-7121-e811-9105-005056b25a84;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS"
24779;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
24780;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24781;c3eff6e0-e19a-e611-a250-005056b25a84;"SUBSECRETARÍA DE DERECHOS HUMANOS"
24782;bd5c3745-a109-e211-b576-00155d01e500;"GOBERNACIÓN PROVINCIAL DE SAN FELIPE DE ACONCAGUA"
24783;ed5d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE VALPARAÍSO"
24784;bf573745-a109-e211-b576-00155d01e500;"DIRECCIÓN NACIONAL DE FRONTERAS Y LÍMITES"
24785;4b593745-a109-e211-b576-00155d01e500;"CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA"
24786;635b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RECOLETA"
24787;7b5c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN DE LOS LAGOS"
24788;7b5c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN DE LOS LAGOS"
24789;5d5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RANCAGUA"
24790;995a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE MAIPÚ"
24791;f7573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE EDUCACIÓN"
24792;955a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE MACUL"
24793;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24794;87405baa-cd2d-e211-b11f-00155d01e500;"UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS"
24795;315b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PUNITAQUI"
24796;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
24797;9d5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN JOSÉ DE MAIPO"
24798;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24799;f9583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD METROPOLITANO CENTRAL"
24800;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
24801;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
24802;19583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE CHILE"
24803;d1593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CONCEPCIÓN"
24804;b1583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SEGURIDAD SOCIAL"
24805;b3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE PENSIONES"
24806;c3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SALUD"
24807;c3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SALUD"
24808;ad583745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE CAPACITACIÓN Y EMPLEO"
24809;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
24810;4d5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA REINA"
24811;4d5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA REINA"
24812;c9593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COLINA"
24813;cb5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ÑUÑOA"
24814;4d603745-a109-e211-b576-00155d01e500;"HOSPITAL CLINICO SAN BORJA ARRIARÁN"
24815;57593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ALHUÉ"
24816;79583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE VIALIDAD DEL MINISTERIO DE OBRAS PÚBLICAS"
24817;03583745-a109-e211-b576-00155d01e500;"JUNTA NACIONAL DE JARDINES INFANTILES (JUNJI)"
24818;4b593745-a109-e211-b576-00155d01e500;"CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA"
24819;2d5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE HUASCO"
24820;115b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PIRQUE"
24821;ed5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VALPARAÍSO"
24822;ed5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VALPARAÍSO"
24823;ab5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN PEDRO DE LA PAZ"
24824;37593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TELECOMUNICACIONES"
24825;7f603745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE ÑUÑOA"
24826;79583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE VIALIDAD DEL MINISTERIO DE OBRAS PÚBLICAS"
24827;695b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RENGO"
24828;f7573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE EDUCACIÓN"
24829;a55a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE MAULE"
24830;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24831;995a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE MAIPÚ"
24832;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24833;2d5d3745-a109-e211-b576-00155d01e500;"SERVICIO DE COOPERACIÓN TÉCNICA"
24834;57583745-a109-e211-b576-00155d01e500;"POLICÍA DE INVESTIGACIONES DE CHILE"
24835;3d5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA CISTERNA"
24836;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
24837;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24838;e35d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE ARICA – PARINACOTA"
24839;edd18e14-36eb-e711-bf41-005056b25a84;"COMISIÓN PARA EL MERCADO FINANCIERO"
24840;155c3745-a109-e211-b576-00155d01e500;"CORPORACIÓN NACIONAL DEL COBRE DE CHILE (CODELCO)"
24841;37593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TELECOMUNICACIONES"
24842;37593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TELECOMUNICACIONES"
24843;ed573745-a109-e211-b576-00155d01e500;"SERVICIO DE IMPUESTOS INTERNOS"
24844;cb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE PESCA Y ACUICULTURA (SERNAPESCA)"
24845;f35d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DEL MAULE"
24846;0c5c6f5f-a754-e411-8ceb-00155d01e500;"INSTITUTO NACIONAL DEL DEPORTE"
24847;a75b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN PEDRO DE MELIPILLA"
24848;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24849;e95e3745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE VIALIDAD REGIÓN DE ARICA – PARINACOTA"
24850;fd583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD METROPOLITANO SUR"
24851;79603745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE MAIPÚ"
24852;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
24853;a95c3745-a109-e211-b576-00155d01e500;"GOBERNACIÓN PROVINCIAL DE EL LOA"
24854;495a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA LIGUA"
24855;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24856;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24857;ab5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN PEDRO DE LA PAZ"
24858;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
24859;8f583745-a109-e211-b576-00155d01e500;"SERVICIO AGRÍCOLA Y GANADERO (SAG)"
24860;ded8fed4-cc58-e611-a250-005056b25a84;"UNIVERSIDAD DE O’HIGGINS"
24861;8b593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CAÑETE"
24862;89613745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL MEDIO AMBIENTE"
24863;5d5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RANCAGUA"
24864;6f583745-a109-e211-b576-00155d01e500;"DIRECCIÓN GENERAL DE OBRAS PÚBLICAS DEL MINISTERIO DE OBRAS PÚBLICAS"
24865;bf583745-a109-e211-b576-00155d01e500;"INSTITUTO DE SALUD PÚBLICA DE CHILE"
24866;cb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE PESCA Y ACUICULTURA (SERNAPESCA)"
24867;cb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE PESCA Y ACUICULTURA (SERNAPESCA)"
24868;cb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE PESCA Y ACUICULTURA (SERNAPESCA)"
24869;cb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE PESCA Y ACUICULTURA (SERNAPESCA)"
24870;cb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE PESCA Y ACUICULTURA (SERNAPESCA)"
24871;4b5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA PINTANA"
24872;455a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA GRANJA"
24873;31583745-a109-e211-b576-00155d01e500;"SERVICIO MÉDICO LEGAL (SML)"
24874;7f593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA CALERA"
24875;4864ffbb-cf8c-e611-a250-005056b25a84;"PARTIDO PROGRESISTA"
24876;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
24877;65583745-a109-e211-b576-00155d01e500;"CAJA DE PREVISIÓN DE LA DEFENSA NACIONAL (CAPREDENA)"
24878;e75d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE ANTOFAGASTA"
24879;4d5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE QUILLÓN"
24880;eb5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PAPUDO"
24881;695b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RENGO"
24882;475c3745-a109-e211-b576-00155d01e500;"CONTRALORÍA GENERAL DE LA REPÚBLICA"
24883;a9593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CHILLÁN"
24884;1b583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE TALCA"
24885;3b593745-a109-e211-b576-00155d01e500;"SUBSECRETARIA GENERAL DE GOBIERNO"
24886;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24887;0b583745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DE ACREDITACIÓN"
24888;4f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA SERENA"
24889;ab593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CHILLÁN VIEJO"
24890;955c3745-a109-e211-b576-00155d01e500;"INTENDENCIA REGIÓN DE LA ARAUCANÍA"
24891;2d5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE HUASCO"
24892;41583745-a109-e211-b576-00155d01e500;"CORPORACIÓN DE ASISTENCIA JUDICIAL DE LA REGIÓN DEL BÍO BÍO"
24893;eb573745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE ADUANAS"
24894;315a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ILLAPEL"
24895;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
24896;cc69ff05-d0b8-e211-b120-00155d01e500;"SUPERINTENDENCIA DE EDUCACIÓN"
24897;8f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LOTA"
24898;275b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PUENTE ALTO"
24899;bd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SANTIAGO"
24900;ed5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VALPARAÍSO"
24901;57583745-a109-e211-b576-00155d01e500;"POLICÍA DE INVESTIGACIONES DE CHILE"
24902;57583745-a109-e211-b576-00155d01e500;"POLICÍA DE INVESTIGACIONES DE CHILE"
24903;57583745-a109-e211-b576-00155d01e500;"POLICÍA DE INVESTIGACIONES DE CHILE"
24904;195b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PORVENIR"
24905;015a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE EL TABO"
24906;e75d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE ANTOFAGASTA"
24907;2b603745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JUAN DE DIOS DE SAN FERNANDO"
24908;435a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA FLORIDA"
24909;6f5c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO"
