idCaso;IdMotivo;Motivo
20755;2;No recibió respuesta a su solicitud
20756;2;No recibió respuesta a su solicitud
20757;1;Respuesta negativa a la solicitud de información
20757;12;Otras
20758;12;Otras
20758;3;La información entregada no corresponde a la solicitada
20759;2;No recibió respuesta a su solicitud
20760;3;La información entregada no corresponde a la solicitada
20760;12;Otras
20760;4;Otras
20761;2;No recibió respuesta a su solicitud
20762;1;Respuesta negativa a la solicitud de información
20762;6;Debido funcionamiento del órgano/servicio
20763;4;Otras
20764;4;Otras
20764;12;Otras
20764;3;La información entregada no corresponde a la solicitada
20764;8;No se encuentra la información
20764;9;La información no existe
20765;12;Otras
20765;4;Otras
20766;12;Otras
20766;8;No se encuentra la información
20766;1;Respuesta negativa a la solicitud de información
20767;30;Otros
20767;15;La información es incompleta
20768;2;No recibió respuesta a su solicitud
20769;3;La información entregada no corresponde a la solicitada
20769;10;La información solicitada está en posesión de otro órgano o servicio
20770;11;Oposición de un tercero
20770;1;Respuesta negativa a la solicitud de información
20771;2;No recibió respuesta a su solicitud
20773;2;No recibió respuesta a su solicitud
20774;1;Respuesta negativa a la solicitud de información
20774;12;Otras
20774;6;Debido funcionamiento del órgano/servicio
20775;6;Debido funcionamiento del órgano/servicio
20775;4;Otras
20775;1;Respuesta negativa a la solicitud de información
20776;1;Respuesta negativa a la solicitud de información
20776;6;Debido funcionamiento del órgano/servicio
20777;6;Debido funcionamiento del órgano/servicio
20777;1;Respuesta negativa a la solicitud de información
20778;2;No recibió respuesta a su solicitud
20779;10;La información solicitada está en posesión de otro órgano o servicio
20779;4;Otras
20780;6;Debido funcionamiento del órgano/servicio
20780;1;Respuesta negativa a la solicitud de información
20781;1;Respuesta negativa a la solicitud de información
20781;12;Otras
20782;12;Otras
20782;3;La información entregada no corresponde a la solicitada
20783;3;La información entregada no corresponde a la solicitada
20783;1;Respuesta negativa a la solicitud de información
20783;11;Oposición de un tercero
20784;9;La información no existe
20784;1;Respuesta negativa a la solicitud de información
20785;1;Respuesta negativa a la solicitud de información
20785;11;Oposición de un tercero
20786;3;La información entregada no corresponde a la solicitada
20787;3;La información entregada no corresponde a la solicitada
20787;4;Otras
20789;4;Otras
20790;2;No recibió respuesta a su solicitud
20791;4;Otras
20791;12;Otras
20792;26;Contrataciones
20792;17;Otros
20793;1;Respuesta negativa a la solicitud de información
20793;5;Seguridad nacional
20794;12;Otras
20794;4;Otras
20795;4;Otras
20795;3;La información entregada no corresponde a la solicitada
20796;2;No recibió respuesta a su solicitud
20797;11;Oposición de un tercero
20797;4;Otras
20798;2;No recibió respuesta a su solicitud
20799;2;No recibió respuesta a su solicitud
20800;1;Respuesta negativa a la solicitud de información
20800;6;Debido funcionamiento del órgano/servicio
20801;6;Debido funcionamiento del órgano/servicio
20801;1;Respuesta negativa a la solicitud de información
20802;2;No recibió respuesta a su solicitud
20803;2;No recibió respuesta a su solicitud
20804;1;Respuesta negativa a la solicitud de información
20804;6;Debido funcionamiento del órgano/servicio
20805;2;No recibió respuesta a su solicitud
20806;4;Otras
20807;4;Otras
20807;30;Otros
20807;13;La información no está disponible en forma permanente
20807;22;Marco normativo aplicable
20807;24;Actos y documentos publicados en el Diario Oficial
20807;15;La información es incompleta
20807;14;El acceso a la información no es expedito
20807;16;La información está desactualizada
20807;3;La información entregada no corresponde a la solicitada
20807;17;Otros
20808;17;Otros
20808;3;La información entregada no corresponde a la solicitada
20808;16;La información está desactualizada
20808;14;El acceso a la información no es expedito
20808;15;La información es incompleta
20808;24;Actos y documentos publicados en el Diario Oficial
20808;23;Actos y resoluciones con efectos sobre terceros
20808;13;La información no está disponible en forma permanente
20808;30;Otros
20808;4;Otras
20809;4;Otras
20809;12;Otras
20810;12;Otras
20810;4;Otras
20811;4;Otras
20811;12;Otras
20812;12;Otras
20812;3;La información entregada no corresponde a la solicitada
20813;9;La información no existe
20813;12;Otras
20813;4;Otras
20814;4;Otras
20815;2;No recibió respuesta a su solicitud
20816;3;La información entregada no corresponde a la solicitada
20816;8;No se encuentra la información
20817;10;La información solicitada está en posesión de otro órgano o servicio
20817;1;Respuesta negativa a la solicitud de información
20818;3;La información entregada no corresponde a la solicitada
20818;4;Otras
20818;12;Otras
20819;2;No recibió respuesta a su solicitud
20820;12;Otras
20820;4;Otras
20821;2;No recibió respuesta a su solicitud
20822;3;La información entregada no corresponde a la solicitada
20822;12;Otras
20823;12;Otras
20823;3;La información entregada no corresponde a la solicitada
20824;2;No recibió respuesta a su solicitud
20825;1;Respuesta negativa a la solicitud de información
20825;12;Otras
20826;1;Respuesta negativa a la solicitud de información
20826;11;Oposición de un tercero
20827;1;Respuesta negativa a la solicitud de información
20827;12;Otras
20827;6;Debido funcionamiento del órgano/servicio
20828;6;Debido funcionamiento del órgano/servicio
20828;1;Respuesta negativa a la solicitud de información
20829;2;No recibió respuesta a su solicitud
20830;3;La información entregada no corresponde a la solicitada
20831;3;La información entregada no corresponde a la solicitada
20831;1;Respuesta negativa a la solicitud de información
20831;11;Oposición de un tercero
20831;4;Otras
20832;11;Oposición de un tercero
20832;1;Respuesta negativa a la solicitud de información
20832;3;La información entregada no corresponde a la solicitada
20833;2;No recibió respuesta a su solicitud
20834;17;Otros
20834;21;Personal y sus remuneraciones
20834;22;Marco normativo aplicable
20834;28;Presupuesto asignado y su ejecución
20835;4;Otras
20836;12;Otras
20836;1;Respuesta negativa a la solicitud de información
20837;3;La información entregada no corresponde a la solicitada
20838;4;Otras
20839;4;Otras
20839;2;No recibió respuesta a su solicitud
20840;3;La información entregada no corresponde a la solicitada
20841;1;Respuesta negativa a la solicitud de información
20841;4;Otras
20841;12;Otras
20842;3;La información entregada no corresponde a la solicitada
20843;1;Respuesta negativa a la solicitud de información
20843;12;Otras
20844;30;Otros
20844;17;Otros
20845;1;Respuesta negativa a la solicitud de información
20846;2;No recibió respuesta a su solicitud
20846;12;Otras
20847;6;Debido funcionamiento del órgano/servicio
20847;1;Respuesta negativa a la solicitud de información
20848;27;Transferencias de fondos públicos
20849;12;Otras
20849;3;La información entregada no corresponde a la solicitada
20850;1;Respuesta negativa a la solicitud de información
20850;11;Oposición de un tercero
20851;1;Respuesta negativa a la solicitud de información
20851;6;Debido funcionamiento del órgano/servicio
20852;30;Otros
20852;15;La información es incompleta
20852;17;Otros
20853;4;Otras
20854;5;Seguridad nacional
20854;1;Respuesta negativa a la solicitud de información
20855;6;Debido funcionamiento del órgano/servicio
20855;4;Otras
20856;4;Otras
20856;6;Debido funcionamiento del órgano/servicio
20857;12;Otras
20857;1;Respuesta negativa a la solicitud de información
20858;1;Respuesta negativa a la solicitud de información
20858;10;La información solicitada está en posesión de otro órgano o servicio
20859;1;Respuesta negativa a la solicitud de información
20859;12;Otras
20860;2;No recibió respuesta a su solicitud
20861;1;Respuesta negativa a la solicitud de información
20861;12;Otras
20862;30;Otros
20862;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
20862;17;Otros
20863;1;Respuesta negativa a la solicitud de información
20863;6;Debido funcionamiento del órgano/servicio
20864;6;Debido funcionamiento del órgano/servicio
20864;1;Respuesta negativa a la solicitud de información
20865;1;Respuesta negativa a la solicitud de información
20865;12;Otras
20866;23;Actos y resoluciones con efectos sobre terceros
20866;15;La información es incompleta
20866;14;El acceso a la información no es expedito
20866;17;Otros
20867;2;No recibió respuesta a su solicitud
20868;1;Respuesta negativa a la solicitud de información
20868;6;Debido funcionamiento del órgano/servicio
20869;3;La información entregada no corresponde a la solicitada
20870;1;Respuesta negativa a la solicitud de información
20870;11;Oposición de un tercero
20871;1;Respuesta negativa a la solicitud de información
20871;12;Otras
20872;12;Otras
20872;4;Otras
20873;4;Otras
20873;6;Debido funcionamiento del órgano/servicio
20873;1;Respuesta negativa a la solicitud de información
20874;1;Respuesta negativa a la solicitud de información
20874;7;Interés nacional
20874;4;Otras
20875;12;Otras
20875;1;Respuesta negativa a la solicitud de información
20876;1;Respuesta negativa a la solicitud de información
20876;6;Debido funcionamiento del órgano/servicio
20877;12;Otras
20877;1;Respuesta negativa a la solicitud de información
20878;19;Facultades, funciones y atribuciones de unidades internas
20878;16;La información está desactualizada
20878;23;Actos y resoluciones con efectos sobre terceros
20879;15;La información es incompleta
20879;4;Otras
20879;30;Otros
20879;3;La información entregada no corresponde a la solicitada
20880;3;La información entregada no corresponde a la solicitada
20880;4;Otras
20880;12;Otras
20881;1;Respuesta negativa a la solicitud de información
20882;1;Respuesta negativa a la solicitud de información
20882;12;Otras
20883;12;Otras
20883;1;Respuesta negativa a la solicitud de información
20884;2;No recibió respuesta a su solicitud
20885;1;Respuesta negativa a la solicitud de información
20885;12;Otras
20886;23;Actos y resoluciones con efectos sobre terceros
20886;17;Otros
20887;3;La información entregada no corresponde a la solicitada
20887;12;Otras
20888;1;Respuesta negativa a la solicitud de información
20888;10;La información solicitada está en posesión de otro órgano o servicio
20889;3;La información entregada no corresponde a la solicitada
20889;12;Otras
20890;1;Respuesta negativa a la solicitud de información
20890;11;Oposición de un tercero
20891;2;No recibió respuesta a su solicitud
20892;2;No recibió respuesta a su solicitud
20893;1;Respuesta negativa a la solicitud de información
20893;6;Debido funcionamiento del órgano/servicio
20894;4;Otras
20894;2;No recibió respuesta a su solicitud
20895;13;La información no está disponible en forma permanente
20895;23;Actos y resoluciones con efectos sobre terceros
20896;2;No recibió respuesta a su solicitud
20897;3;La información entregada no corresponde a la solicitada
20897;4;Otras
20898;2;No recibió respuesta a su solicitud
20899;13;La información no está disponible en forma permanente
20899;35;Información financiera del partido. Ingresos y gastos de funcionamiento del partido
20899;36;Aportes a campañas y gastos electorales
20899;34;Las declaraciones de intereses y patrimonio de los candidatos del partido político para las elecciones a que se refiere la ley N° 18.700 y de los miembros del Órgano Ejecutivo, en los términos de la Ley N° 20.880
20899;33;Pactos electorales que integren
20899;31;Marco normativo
20899;32;Datos de identificación 
20899;40;Requisitos y procedimientos para nuevas afiliaciones y números de afiliados
20899;41;Información estadística sobre participación política dentro del partido, desagregada por sexo, indicando, a lo menos, la cantidad de militantes, distribución etaria, los cargos que ocupan dentro del partido, cargos de elección popular, autoridades de gobierno, entre otros.
